Date,Time,Day,Weather,Temperature,Vehicle_Count,Average_Speed,Congestion
2026-02-21,07:00,Saturday,Rain,18.3,691,58.1,Low
2026-02-21,08:00,Saturday,Clear,20.5,1193,45.3,Medium
2026-02-21,09:00,Saturday,Fog,25.5,912,47.7,Medium
2026-02-21,10:00,Saturday,Clear,28.5,859,54.5,Medium
2026-02-21,11:00,Saturday,Rain,30.8,527,53.0,Low
2026-02-21,12:00,Saturday,Clear,29.8,919,48.8,Medium
2026-02-21,13:00,Saturday,Clear,26.2,533,53.2,Low
2026-02-21,14:00,Saturday,Clear,24.1,562,53.5,Low
2026-02-21,15:00,Saturday,Clear,25.6,826,55.6,Medium
2026-02-21,16:00,Saturday,Clear,20.0,893,54.9,Medium
2026-02-21,17:00,Saturday,Rain,19.3,1099,48.6,Medium
2026-02-21,18:00,Saturday,Clear,17.8,1583,45.6,High
2026-02-21,19:00,Saturday,Clear,16.5,1411,47.0,Medium
2026-02-21,20:00,Saturday,Clear,13.3,1173,53.9,Medium
2026-02-21,21:00,Saturday,Clear,12.9,633,54.0,Low
2026-02-21,22:00,Saturday,Cloudy,5.3,815,49.5,Medium
2026-02-21,23:00,Saturday,Cloudy,8.3,737,52.7,Low
2026-02-22,00:00,Sunday,Clear,8.8,155,58.9,Low
2026-02-22,01:00,Sunday,Cloudy,8.1,166,58.4,Low
2026-02-22,02:00,Sunday,Cloudy,10.9,191,48.8,Low
2026-02-22,03:00,Sunday,Cloudy,11.2,305,53.7,Low
2026-02-22,04:00,Sunday,Clear,12.7,176,60.0,Low
2026-02-22,05:00,Sunday,Clear,14.7,219,58.7,Low
2026-02-22,06:00,Sunday,Cloudy,20.4,196,60.0,Low
2026-02-22,07:00,Sunday,Clear,18.1,1150,49.7,Medium
2026-02-22,08:00,Sunday,Clear,23.5,1203,47.4,Medium
2026-02-22,09:00,Sunday,Clear,23.0,1204,50.4,Medium
2026-02-22,10:00,Sunday,Clear,29.4,753,52.5,Low
2026-02-22,11:00,Sunday,Fog,29.1,251,59.8,Low
2026-02-22,12:00,Sunday,Rain,21.4,439,59.2,Low
2026-02-22,13:00,Sunday,Rain,27.6,308,54.0,Low
2026-02-22,14:00,Sunday,Clear,23.6,812,51.7,Medium
2026-02-22,15:00,Sunday,Clear,28.0,710,51.7,Low
2026-02-22,16:00,Sunday,Rain,21.2,484,49.5,Low
2026-02-22,17:00,Sunday,Clear,19.8,1422,39.9,Medium
2026-02-22,18:00,Sunday,Clear,16.5,1043,49.3,Medium
2026-02-22,19:00,Sunday,Clear,16.2,1310,42.1,Medium
2026-02-22,20:00,Sunday,Cloudy,14.3,1142,48.4,Medium
2026-02-22,21:00,Sunday,Cloudy,10.3,612,48.1,Low
2026-02-22,22:00,Sunday,Clear,8.6,587,53.1,Low
2026-02-22,23:00,Sunday,Cloudy,10.1,592,53.2,Low
2026-02-23,00:00,Monday,Clear,7.9,200,60.0,Low
2026-02-23,01:00,Monday,Clear,7.9,538,51.5,Low
2026-02-23,02:00,Monday,Cloudy,8.6,401,56.1,Low
2026-02-23,03:00,Monday,Clear,13.9,329,54.4,Low
2026-02-23,04:00,Monday,Clear,13.5,640,53.0,Low
2026-02-23,05:00,Monday,Rain,13.6,474,56.9,Low
2026-02-23,06:00,Monday,Clear,16.4,356,57.3,Low
2026-02-23,07:00,Monday,Clear,21.4,1006,57.6,Medium
2026-02-23,08:00,Monday,Cloudy,23.2,1422,43.9,Medium
2026-02-23,09:00,Monday,Clear,25.2,1530,47.5,High
2026-02-23,10:00,Monday,Clear,26.1,1040,46.5,Medium
2026-02-23,11:00,Monday,Clear,26.0,988,45.1,Medium
2026-02-23,12:00,Monday,Clear,26.9,1022,49.9,Medium
2026-02-23,13:00,Monday,Clear,30.2,813,52.6,Medium
2026-02-23,14:00,Monday,Clear,28.4,747,51.6,Low
2026-02-23,15:00,Monday,Fog,24.6,697,55.9,Low
2026-02-23,16:00,Monday,Clear,23.9,880,54.8,Medium
2026-02-23,17:00,Monday,Rain,21.8,1222,49.2,Medium
2026-02-23,18:00,Monday,Clear,17.2,1874,41.9,High
2026-02-23,19:00,Monday,Clear,14.6,1834,43.6,High
2026-02-23,20:00,Monday,Clear,11.0,1546,44.5,High
2026-02-23,21:00,Monday,Clear,9.6,446,52.2,Low
2026-02-23,22:00,Monday,Cloudy,8.5,721,48.7,Low
2026-02-23,23:00,Monday,Clear,5.4,796,54.8,Low
2026-02-24,00:00,Tuesday,Clear,6.4,358,53.7,Low
2026-02-24,01:00,Tuesday,Fog,8.9,242,61.6,Low
2026-02-24,02:00,Tuesday,Clear,9.6,528,53.5,Low
2026-02-24,03:00,Tuesday,Rain,8.7,502,58.9,Low
2026-02-24,04:00,Tuesday,Rain,13.2,165,60.9,Low
2026-02-24,05:00,Tuesday,Cloudy,17.0,447,54.0,Low
2026-02-24,06:00,Tuesday,Cloudy,17.9,251,56.0,Low
2026-02-24,07:00,Tuesday,Clear,18.6,1564,37.8,High
2026-02-24,08:00,Tuesday,Cloudy,24.9,1400,44.9,Medium
2026-02-24,09:00,Tuesday,Rain,24.5,1050,53.2,Medium
2026-02-24,10:00,Tuesday,Fog,26.1,710,48.7,Low
2026-02-24,11:00,Tuesday,Rain,30.2,762,50.2,Low
2026-02-24,12:00,Tuesday,Clear,25.5,1118,51.9,Medium
2026-02-24,13:00,Tuesday,Clear,26.9,1036,53.4,Medium
2026-02-24,14:00,Tuesday,Cloudy,24.8,1050,52.7,Medium
2026-02-24,15:00,Tuesday,Clear,25.5,992,51.6,Medium
2026-02-24,16:00,Tuesday,Clear,24.0,980,52.6,Medium
2026-02-24,17:00,Tuesday,Rain,19.8,1251,46.8,Medium
2026-02-24,18:00,Tuesday,Cloudy,20.1,1606,41.8,High
2026-02-24,19:00,Tuesday,Cloudy,9.8,1558,38.2,High
2026-02-24,20:00,Tuesday,Clear,13.9,1463,43.8,Medium
2026-02-24,21:00,Tuesday,Clear,13.2,520,57.5,Low
2026-02-24,22:00,Tuesday,Clear,9.6,742,58.2,Low
2026-02-24,23:00,Tuesday,Clear,10.3,728,59.9,Low
2026-02-25,00:00,Wednesday,Clear,6.7,366,53.7,Low
2026-02-25,01:00,Wednesday,Clear,3.5,506,64.3,Low
2026-02-25,02:00,Wednesday,Clear,7.9,478,54.7,Low
2026-02-25,03:00,Wednesday,Clear,8.2,509,51.1,Low
2026-02-25,04:00,Wednesday,Cloudy,12.4,564,53.8,Low
2026-02-25,05:00,Wednesday,Fog,14.8,559,56.6,Low
2026-02-25,06:00,Wednesday,Clear,16.9,403,58.3,Low
2026-02-25,07:00,Wednesday,Fog,20.8,804,58.1,Medium
2026-02-25,08:00,Wednesday,Rain,22.1,1078,44.4,Medium
2026-02-25,09:00,Wednesday,Clear,24.7,1741,38.9,High
2026-02-25,10:00,Wednesday,Clear,26.7,810,53.4,Medium
2026-02-25,11:00,Wednesday,Clear,29.6,1109,50.5,Medium
2026-02-25,12:00,Wednesday,Fog,28.5,935,49.2,Medium
2026-02-25,13:00,Wednesday,Clear,27.7,1327,44.7,Medium
2026-02-25,14:00,Wednesday,Clear,24.9,1144,46.0,Medium
2026-02-25,15:00,Wednesday,Clear,25.3,1124,52.0,Medium
2026-02-25,16:00,Wednesday,Fog,23.0,529,52.7,Low
2026-02-25,17:00,Wednesday,Rain,16.8,1459,46.5,Medium
2026-02-25,18:00,Wednesday,Clear,17.3,1911,41.3,High
2026-02-25,19:00,Wednesday,Rain,11.4,1329,45.4,Medium
2026-02-25,20:00,Wednesday,Rain,10.5,1284,41.5,Medium
2026-02-25,21:00,Wednesday,Rain,8.4,529,59.5,Low
2026-02-25,22:00,Wednesday,Fog,8.0,551,53.2,Low
2026-02-25,23:00,Wednesday,Clear,5.1,791,47.4,Low
2026-02-26,00:00,Thursday,Cloudy,11.1,392,61.3,Low
2026-02-26,01:00,Thursday,Clear,12.4,412,52.7,Low
2026-02-26,02:00,Thursday,Clear,9.5,336,58.1,Low
2026-02-26,03:00,Thursday,Clear,11.0,412,53.7,Low
2026-02-26,04:00,Thursday,Rain,14.3,258,58.8,Low
2026-02-26,05:00,Thursday,Clear,13.0,382,55.1,Low
2026-02-26,06:00,Thursday,Clear,18.6,419,58.2,Low
2026-02-26,07:00,Thursday,Clear,19.4,1284,47.4,Medium
2026-02-26,08:00,Thursday,Rain,24.4,1228,49.2,Medium
2026-02-26,09:00,Thursday,Fog,27.2,1180,48.8,Medium
2026-02-26,10:00,Thursday,Clear,26.8,846,52.3,Medium
2026-02-26,11:00,Thursday,Clear,25.7,994,45.8,Medium
2026-02-26,12:00,Thursday,Fog,25.5,515,57.1,Low
2026-02-26,13:00,Thursday,Clear,30.8,792,50.8,Low
2026-02-26,14:00,Thursday,Fog,26.0,659,51.5,Low
2026-02-26,15:00,Thursday,Clear,26.3,958,50.4,Medium
2026-02-26,16:00,Thursday,Clear,24.2,1100,48.0,Medium
2026-02-26,17:00,Thursday,Cloudy,20.9,1768,43.7,High
2026-02-26,18:00,Thursday,Clear,19.2,1732,41.3,High
2026-02-26,19:00,Thursday,Clear,14.3,1713,44.5,High
2026-02-26,20:00,Thursday,Clear,12.2,1958,41.0,High
2026-02-26,21:00,Thursday,Rain,13.3,506,54.3,Low
2026-02-26,22:00,Thursday,Cloudy,9.1,813,48.2,Medium
2026-02-26,23:00,Thursday,Rain,9.2,394,56.0,Low
2026-02-27,00:00,Friday,Clear,5.7,401,50.2,Low
2026-02-27,01:00,Friday,Clear,7.0,386,56.2,Low
2026-02-27,02:00,Friday,Cloudy,7.6,590,51.1,Low
2026-02-27,03:00,Friday,Clear,9.8,337,53.6,Low
2026-02-27,04:00,Friday,Cloudy,8.9,543,59.2,Low
2026-02-27,05:00,Friday,Clear,11.4,432,54.3,Low
2026-02-27,06:00,Friday,Rain,16.4,100,62.0,Low
2026-02-27,07:00,Friday,Rain,20.9,994,50.7,Medium
2026-02-27,08:00,Friday,Cloudy,21.4,961,49.7,Medium
2026-02-27,09:00,Friday,Clear,27.9,1554,43.4,High
2026-02-27,10:00,Friday,Cloudy,25.5,897,51.8,Medium
2026-02-27,11:00,Friday,Clear,27.3,1357,48.9,Medium
2026-02-27,12:00,Friday,Clear,28.2,1208,50.1,Medium
2026-02-27,13:00,Friday,Clear,27.8,1054,51.0,Medium
2026-02-27,14:00,Friday,Clear,25.0,1096,49.1,Medium
2026-02-27,15:00,Friday,Cloudy,20.4,916,48.1,Medium
2026-02-27,16:00,Friday,Clear,25.6,1025,51.1,Medium
2026-02-27,17:00,Friday,Cloudy,19.6,1981,41.7,High
2026-02-27,18:00,Friday,Clear,18.8,1669,49.9,High
2026-02-27,19:00,Friday,Clear,16.2,1826,44.3,High
2026-02-27,20:00,Friday,Clear,16.2,1753,42.4,High
2026-02-27,21:00,Friday,Rain,13.8,435,51.0,Low
2026-02-27,22:00,Friday,Rain,10.0,624,52.6,Low
2026-02-27,23:00,Friday,Clear,10.0,629,49.3,Low
2026-02-28,00:00,Saturday,Clear,6.4,239,59.4,Low
2026-02-28,01:00,Saturday,Clear,4.9,487,52.8,Low
2026-02-28,02:00,Saturday,Rain,7.8,400,54.0,Low
2026-02-28,03:00,Saturday,Clear,11.9,463,53.7,Low
2026-02-28,04:00,Saturday,Clear,13.7,445,56.6,Low
2026-02-28,05:00,Saturday,Clear,12.2,120,60.9,Low
2026-02-28,06:00,Saturday,Rain,20.2,100,60.8,Low
2026-02-28,07:00,Saturday,Clear,16.4,953,52.4,Medium
2026-02-28,08:00,Saturday,Cloudy,23.6,1201,50.5,Medium
2026-02-28,09:00,Saturday,Clear,27.5,959,53.1,Medium
2026-02-28,10:00,Saturday,Clear,25.3,958,49.3,Medium
2026-02-28,11:00,Saturday,Rain,23.9,574,56.5,Low
2026-02-28,12:00,Saturday,Cloudy,29.5,565,55.2,Low
2026-02-28,13:00,Saturday,Clear,28.2,730,50.1,Low
2026-02-28,14:00,Saturday,Clear,28.6,637,59.4,Low
2026-02-28,15:00,Saturday,Clear,22.2,651,52.7,Low
2026-02-28,16:00,Saturday,Fog,22.6,805,49.0,Medium
2026-02-28,17:00,Saturday,Clear,19.7,1512,45.5,High
2026-02-28,18:00,Saturday,Clear,14.8,1245,42.1,Medium
2026-02-28,19:00,Saturday,Clear,16.5,1388,49.7,Medium
2026-02-28,20:00,Saturday,Fog,11.0,933,49.8,Medium
2026-02-28,21:00,Saturday,Clear,10.3,472,57.6,Low
2026-02-28,22:00,Saturday,Clear,10.0,662,52.6,Low
2026-02-28,23:00,Saturday,Clear,5.9,475,60.3,Low
2026-03-01,00:00,Sunday,Fog,7.7,166,60.2,Low
2026-03-01,01:00,Sunday,Clear,1.2,392,57.2,Low
2026-03-01,02:00,Sunday,Rain,10.2,278,61.0,Low
2026-03-01,03:00,Sunday,Clear,11.3,100,56.3,Low
2026-03-01,04:00,Sunday,Clear,11.7,256,55.4,Low
2026-03-01,05:00,Sunday,Clear,15.5,271,52.8,Low
2026-03-01,06:00,Sunday,Clear,19.3,420,50.3,Low
2026-03-01,07:00,Sunday,Clear,19.0,885,50.9,Medium
2026-03-01,08:00,Sunday,Clear,22.7,1328,48.1,Medium
2026-03-01,09:00,Sunday,Fog,25.1,931,49.0,Medium
2026-03-01,10:00,Sunday,Clear,28.0,589,56.2,Low
2026-03-01,11:00,Sunday,Clear,27.4,876,51.3,Medium
2026-03-01,12:00,Sunday,Rain,27.2,407,52.7,Low
2026-03-01,13:00,Sunday,Fog,28.4,400,49.5,Low
2026-03-01,14:00,Sunday,Clear,28.8,528,56.1,Low
2026-03-01,15:00,Sunday,Cloudy,24.6,428,56.7,Low
2026-03-01,16:00,Sunday,Clear,23.6,561,54.4,Low
2026-03-01,17:00,Sunday,Clear,21.8,1120,52.3,Medium
2026-03-01,18:00,Sunday,Rain,15.3,969,52.1,Medium
2026-03-01,19:00,Sunday,Clear,14.1,1243,49.5,Medium
2026-03-01,20:00,Sunday,Clear,14.4,1342,43.6,Medium
2026-03-01,21:00,Sunday,Clear,10.1,663,53.1,Low
2026-03-01,22:00,Sunday,Rain,9.0,100,54.6,Low
2026-03-01,23:00,Sunday,Clear,7.5,541,53.6,Low
2026-03-02,00:00,Monday,Clear,8.8,453,47.7,Low
2026-03-02,01:00,Monday,Fog,7.3,229,55.8,Low
2026-03-02,02:00,Monday,Clear,8.5,231,58.3,Low
2026-03-02,03:00,Monday,Clear,12.5,447,51.3,Low
2026-03-02,04:00,Monday,Cloudy,12.8,307,60.9,Low
2026-03-02,05:00,Monday,Cloudy,17.4,285,56.3,Low
2026-03-02,06:00,Monday,Clear,14.0,359,56.4,Low
2026-03-02,07:00,Monday,Clear,23.8,1444,46.3,Medium
2026-03-02,08:00,Monday,Cloudy,23.2,1241,46.0,Medium
2026-03-02,09:00,Monday,Clear,25.8,1374,51.2,Medium
2026-03-02,10:00,Monday,Clear,27.9,680,56.8,Low
2026-03-02,11:00,Monday,Fog,29.7,442,57.8,Low
2026-03-02,12:00,Monday,Fog,25.3,945,54.8,Medium
2026-03-02,13:00,Monday,Clear,25.2,1064,45.5,Medium
2026-03-02,14:00,Monday,Clear,29.1,663,58.1,Low
2026-03-02,15:00,Monday,Rain,24.3,774,48.1,Low
2026-03-02,16:00,Monday,Rain,23.6,793,50.2,Low
2026-03-02,17:00,Monday,Clear,17.1,1765,41.9,High
2026-03-02,18:00,Monday,Rain,21.6,1478,44.5,Medium
2026-03-02,19:00,Monday,Cloudy,16.8,1785,44.0,High
2026-03-02,20:00,Monday,Clear,14.2,1461,43.4,Medium
2026-03-02,21:00,Monday,Rain,9.4,396,54.2,Low
2026-03-02,22:00,Monday,Clear,8.6,781,51.5,Low
2026-03-02,23:00,Monday,Cloudy,7.1,862,52.0,Medium
2026-03-03,00:00,Tuesday,Fog,8.9,515,53.1,Low
2026-03-03,01:00,Tuesday,Fog,8.3,161,57.3,Low
2026-03-03,02:00,Tuesday,Cloudy,10.6,135,54.6,Low
2026-03-03,03:00,Tuesday,Rain,15.2,245,52.5,Low
2026-03-03,04:00,Tuesday,Clear,15.3,497,60.0,Low
2026-03-03,05:00,Tuesday,Clear,13.0,374,58.2,Low
2026-03-03,06:00,Tuesday,Cloudy,20.1,374,58.6,Low
2026-03-03,07:00,Tuesday,Clear,20.7,1243,47.5,Medium
2026-03-03,08:00,Tuesday,Rain,23.8,1012,55.9,Medium
2026-03-03,09:00,Tuesday,Cloudy,25.5,1370,43.3,Medium
2026-03-03,10:00,Tuesday,Clear,24.2,998,48.6,Medium
2026-03-03,11:00,Tuesday,Clear,25.4,899,51.6,Medium
2026-03-03,12:00,Tuesday,Clear,28.6,808,54.4,Medium
2026-03-03,13:00,Tuesday,Cloudy,31.7,1125,46.6,Medium
2026-03-03,14:00,Tuesday,Clear,31.0,964,45.8,Medium
2026-03-03,15:00,Tuesday,Clear,27.0,886,52.3,Medium
2026-03-03,16:00,Tuesday,Clear,25.3,1047,45.2,Medium
2026-03-03,17:00,Tuesday,Clear,22.0,1767,45.2,High
2026-03-03,18:00,Tuesday,Cloudy,17.7,1825,42.0,High
2026-03-03,19:00,Tuesday,Rain,12.6,1448,50.8,Medium
2026-03-03,20:00,Tuesday,Rain,13.2,1192,47.4,Medium
2026-03-03,21:00,Tuesday,Clear,12.9,674,52.3,Low
2026-03-03,22:00,Tuesday,Clear,9.2,726,58.7,Low
2026-03-03,23:00,Tuesday,Clear,7.4,957,50.1,Medium
2026-03-04,00:00,Wednesday,Rain,11.0,466,56.4,Low
2026-03-04,01:00,Wednesday,Clear,7.4,422,56.7,Low
2026-03-04,02:00,Wednesday,Cloudy,8.7,160,62.4,Low
2026-03-04,03:00,Wednesday,Clear,12.1,517,53.2,Low
2026-03-04,04:00,Wednesday,Clear,9.1,340,61.4,Low
2026-03-04,05:00,Wednesday,Clear,16.5,617,56.6,Low
2026-03-04,06:00,Wednesday,Cloudy,14.6,335,56.3,Low
2026-03-04,07:00,Wednesday,Rain,17.3,1256,45.4,Medium
2026-03-04,08:00,Wednesday,Clear,23.5,1398,43.9,Medium
2026-03-04,09:00,Wednesday,Clear,26.4,1326,42.4,Medium
2026-03-04,10:00,Wednesday,Cloudy,25.2,1058,49.9,Medium
2026-03-04,11:00,Wednesday,Clear,29.2,1374,46.4,Medium
2026-03-04,12:00,Wednesday,Clear,30.6,469,56.7,Low
2026-03-04,13:00,Wednesday,Clear,26.7,1053,48.0,Medium
2026-03-04,14:00,Wednesday,Rain,26.4,826,51.9,Medium
2026-03-04,15:00,Wednesday,Clear,22.8,915,46.4,Medium
2026-03-04,16:00,Wednesday,Clear,22.6,1213,46.3,Medium
2026-03-04,17:00,Wednesday,Clear,19.1,1849,38.4,High
2026-03-04,18:00,Wednesday,Clear,18.6,1820,40.2,High
2026-03-04,19:00,Wednesday,Clear,14.7,1784,44.0,High
2026-03-04,20:00,Wednesday,Clear,11.8,1788,36.1,High
2026-03-04,21:00,Wednesday,Clear,12.0,846,52.4,Medium
2026-03-04,22:00,Wednesday,Cloudy,11.9,625,48.3,Low
2026-03-04,23:00,Wednesday,Clear,8.9,828,52.9,Medium
2026-03-05,00:00,Thursday,Clear,8.7,447,54.9,Low
2026-03-05,01:00,Thursday,Rain,9.1,383,50.5,Low
2026-03-05,02:00,Thursday,Clear,6.1,344,58.3,Low
2026-03-05,03:00,Thursday,Clear,8.9,332,53.0,Low
2026-03-05,04:00,Thursday,Clear,10.3,234,58.0,Low
2026-03-05,05:00,Thursday,Clear,16.1,553,53.9,Low
2026-03-05,06:00,Thursday,Clear,18.4,349,60.4,Low
2026-03-05,07:00,Thursday,Clear,24.5,1450,42.5,Medium
2026-03-05,08:00,Thursday,Clear,29.2,1442,45.9,Medium
2026-03-05,09:00,Thursday,Rain,25.0,992,50.7,Medium
2026-03-05,10:00,Thursday,Clear,24.2,996,43.2,Medium
2026-03-05,11:00,Thursday,Cloudy,27.2,920,47.7,Medium
2026-03-05,12:00,Thursday,Clear,29.9,898,45.3,Medium
2026-03-05,13:00,Thursday,Clear,28.2,1016,48.9,Medium
2026-03-05,14:00,Thursday,Clear,23.5,1425,44.6,Medium
2026-03-05,15:00,Thursday,Clear,25.4,1104,46.5,Medium
2026-03-05,16:00,Thursday,Clear,20.2,1054,42.9,Medium
2026-03-05,17:00,Thursday,Clear,21.1,1868,47.6,High
2026-03-05,18:00,Thursday,Rain,21.2,1221,56.2,Medium
2026-03-05,19:00,Thursday,Clear,10.6,1556,36.9,High
2026-03-05,20:00,Thursday,Cloudy,12.7,1776,42.2,High
2026-03-05,21:00,Thursday,Clear,9.7,776,50.3,Low
2026-03-05,22:00,Thursday,Fog,10.1,664,59.1,Low
2026-03-05,23:00,Thursday,Rain,4.0,179,57.1,Low
2026-03-06,00:00,Friday,Clear,5.4,449,56.4,Low
2026-03-06,01:00,Friday,Cloudy,9.7,412,53.4,Low
2026-03-06,02:00,Friday,Clear,9.4,276,61.9,Low
2026-03-06,03:00,Friday,Clear,7.5,212,57.1,Low
2026-03-06,04:00,Friday,Fog,16.7,409,54.0,Low
2026-03-06,05:00,Friday,Fog,14.9,230,52.7,Low
2026-03-06,06:00,Friday,Cloudy,14.5,423,56.7,Low
2026-03-06,07:00,Friday,Clear,21.9,1427,44.5,Medium
2026-03-06,08:00,Friday,Clear,19.6,1219,49.8,Medium
2026-03-06,09:00,Friday,Fog,22.9,1173,44.7,Medium
2026-03-06,10:00,Friday,Clear,23.4,947,50.4,Medium
2026-03-06,11:00,Friday,Clear,30.3,861,49.7,Medium
2026-03-06,12:00,Friday,Clear,26.2,1094,46.3,Medium
2026-03-06,13:00,Friday,Clear,30.8,666,51.8,Low
2026-03-06,14:00,Friday,Clear,28.8,811,48.2,Medium
2026-03-06,15:00,Friday,Clear,27.0,914,49.1,Medium
2026-03-06,16:00,Friday,Clear,22.7,1032,47.4,Medium
2026-03-06,17:00,Friday,Clear,18.7,1704,43.6,High
2026-03-06,18:00,Friday,Clear,15.3,1984,41.6,High
2026-03-06,19:00,Friday,Clear,18.9,1677,44.2,High
2026-03-06,20:00,Friday,Clear,9.7,1732,45.6,High
2026-03-06,21:00,Friday,Fog,11.5,338,61.6,Low
2026-03-06,22:00,Friday,Clear,9.1,446,57.7,Low
2026-03-06,23:00,Friday,Clear,7.9,490,50.5,Low
2026-03-07,00:00,Saturday,Rain,10.4,460,58.5,Low
2026-03-07,01:00,Saturday,Clear,7.3,305,60.2,Low
2026-03-07,02:00,Saturday,Clear,13.5,294,51.1,Low
2026-03-07,03:00,Saturday,Clear,9.6,273,48.6,Low
2026-03-07,04:00,Saturday,Clear,11.4,565,54.7,Low
2026-03-07,05:00,Saturday,Rain,16.4,189,55.4,Low
2026-03-07,06:00,Saturday,Clear,20.2,331,55.5,Low
2026-03-07,07:00,Saturday,Cloudy,21.6,1185,48.6,Medium
2026-03-07,08:00,Saturday,Clear,23.3,890,50.8,Medium
2026-03-07,09:00,Saturday,Clear,26.3,1150,49.0,Medium
2026-03-07,10:00,Saturday,Rain,27.2,427,54.0,Low
2026-03-07,11:00,Saturday,Clear,29.4,765,45.4,Low
2026-03-07,12:00,Saturday,Clear,26.3,948,54.6,Medium
2026-03-07,13:00,Saturday,Clear,31.2,551,56.8,Low
2026-03-07,14:00,Saturday,Clear,26.1,689,56.8,Low
2026-03-07,15:00,Saturday,Cloudy,25.1,622,57.3,Low
2026-03-07,16:00,Saturday,Clear,20.5,685,53.6,Low
2026-03-07,17:00,Saturday,Fog,19.3,972,52.7,Medium
2026-03-07,18:00,Saturday,Rain,18.5,1030,54.9,Medium
2026-03-07,19:00,Saturday,Clear,13.5,1228,54.0,Medium
2026-03-07,20:00,Saturday,Clear,19.5,1484,47.0,Medium
2026-03-07,21:00,Saturday,Cloudy,12.5,549,52.7,Low
2026-03-07,22:00,Saturday,Clear,9.1,468,51.8,Low
2026-03-07,23:00,Saturday,Cloudy,8.6,746,54.4,Low
2026-03-08,00:00,Sunday,Rain,10.0,406,56.2,Low
2026-03-08,01:00,Sunday,Cloudy,6.3,523,53.1,Low
2026-03-08,02:00,Sunday,Clear,10.3,413,58.7,Low
2026-03-08,03:00,Sunday,Clear,8.5,429,56.2,Low
2026-03-08,04:00,Sunday,Clear,10.9,383,51.7,Low
2026-03-08,05:00,Sunday,Clear,17.7,158,56.8,Low
2026-03-08,06:00,Sunday,Rain,15.1,138,52.9,Low
2026-03-08,07:00,Sunday,Cloudy,19.5,988,51.5,Medium
2026-03-08,08:00,Sunday,Rain,20.6,821,52.2,Medium
2026-03-08,09:00,Sunday,Cloudy,29.0,975,53.1,Medium
2026-03-08,10:00,Sunday,Rain,26.5,811,47.0,Medium
2026-03-08,11:00,Sunday,Fog,29.6,552,54.8,Low
2026-03-08,12:00,Sunday,Clear,26.9,773,52.1,Low
2026-03-08,13:00,Sunday,Clear,26.8,504,53.7,Low
2026-03-08,14:00,Sunday,Clear,27.0,1044,47.7,Medium
2026-03-08,15:00,Sunday,Clear,23.0,873,53.7,Medium
2026-03-08,16:00,Sunday,Cloudy,22.4,1020,48.7,Medium
2026-03-08,17:00,Sunday,Cloudy,20.8,1282,51.8,Medium
2026-03-08,18:00,Sunday,Clear,19.7,1148,50.8,Medium
2026-03-08,19:00,Sunday,Clear,16.2,1401,50.5,Medium
2026-03-08,20:00,Sunday,Rain,16.5,1430,50.3,Medium
2026-03-08,21:00,Sunday,Fog,11.9,427,57.9,Low
2026-03-08,22:00,Sunday,Cloudy,7.5,492,57.4,Low
2026-03-08,23:00,Sunday,Clear,10.0,655,52.0,Low
2026-03-09,00:00,Monday,Clear,7.3,480,57.2,Low
2026-03-09,01:00,Monday,Cloudy,8.6,636,51.3,Low
2026-03-09,02:00,Monday,Clear,10.8,592,52.7,Low
2026-03-09,03:00,Monday,Clear,10.6,632,54.6,Low
2026-03-09,04:00,Monday,Clear,10.4,301,54.7,Low
2026-03-09,05:00,Monday,Fog,15.2,359,56.3,Low
2026-03-09,06:00,Monday,Clear,18.8,436,57.7,Low
2026-03-09,07:00,Monday,Clear,20.3,1228,48.0,Medium
2026-03-09,08:00,Monday,Clear,24.4,1434,47.5,Medium
2026-03-09,09:00,Monday,Clear,22.9,1229,48.8,Medium
2026-03-09,10:00,Monday,Cloudy,26.0,669,49.8,Low
2026-03-09,11:00,Monday,Cloudy,28.4,1106,45.1,Medium
2026-03-09,12:00,Monday,Clear,26.5,1057,44.8,Medium
2026-03-09,13:00,Monday,Cloudy,26.8,1032,48.6,Medium
2026-03-09,14:00,Monday,Rain,27.6,565,53.7,Low
2026-03-09,15:00,Monday,Cloudy,23.5,1125,53.2,Medium
2026-03-09,16:00,Monday,Clear,21.4,962,50.5,Medium
2026-03-09,17:00,Monday,Cloudy,24.2,1589,40.7,High
2026-03-09,18:00,Monday,Clear,18.1,1803,33.5,High
2026-03-09,19:00,Monday,Clear,17.7,1797,44.1,High
2026-03-09,20:00,Monday,Clear,15.7,2131,37.6,High
2026-03-09,21:00,Monday,Cloudy,8.1,549,51.9,Low
2026-03-09,22:00,Monday,Clear,7.9,648,54.5,Low
2026-03-09,23:00,Monday,Rain,7.2,501,52.2,Low
2026-03-10,00:00,Tuesday,Clear,4.6,416,50.0,Low
2026-03-10,01:00,Tuesday,Clear,10.1,636,51.8,Low
2026-03-10,02:00,Tuesday,Clear,10.8,111,54.9,Low
2026-03-10,03:00,Tuesday,Rain,10.1,276,53.6,Low
2026-03-10,04:00,Tuesday,Cloudy,11.1,609,54.5,Low
2026-03-10,05:00,Tuesday,Clear,17.5,390,53.9,Low
2026-03-10,06:00,Tuesday,Rain,20.2,358,53.3,Low
2026-03-10,07:00,Tuesday,Clear,20.6,1562,41.2,High
2026-03-10,08:00,Tuesday,Cloudy,22.9,1046,44.2,Medium
2026-03-10,09:00,Tuesday,Clear,21.9,1355,45.4,Medium
